match_id,team,opponent_team,match_date,venue,Season,runs_scored,wickets_lost ,overs_faced,runs_conceded,wickets_taken,match_result,man_of_the_match
419132,Mumbai Indians,Kings XI Punjab,30-03-2010,Mumbai,2009/10,151,4,16,103,10,Mumbai Indians,SL Malinga
419131,Delhi Daredevils,Kolkata Knight Riders,29-03-2010,Delhi,2009/10,74,2,14,69,0,Delhi Daredevils,DA Warner
419130,Deccan Chargers,Mumbai Indians,28-03-2010,Mumbai,2009/10,80,6,7,85,8,Mumbai Indians,Harbhajan Singh
419129,Rajasthan Royals,Chennai Super Kings,28-03-2010,Ahmedabad,2009/10,163,4,8,126,4,Rajasthan Royals,NV Ojha
419127,Kings XI Punjab,Kolkata Knight Riders,27-03-2010,Chandigarh,2009/10,150,2,20,153,7,Kolkata Knight Riders,MK Tiwary
419126,Rajasthan Royals,Deccan Chargers,26-03-2010,Ahmedabad,2009/10,83,5,17,82,0,Rajasthan Royals,YK Pathan
419125,Chennai Super Kings,Mumbai Indians,25-03-2010,Mumbai,2009/10,179,5,9,184,3,Mumbai Indians,SR Tendulkar
419128,Royal Challengers Bangalore,Delhi Daredevils,25-03-2010,Bangalore,2009/10,122,6,8,126,10,Delhi Daredevils,KM Jadhav
419124,Kings XI Punjab,Rajasthan Royals,24-03-2010,Chandigarh,2009/10,178,2,9,182,6,Rajasthan Royals,AC Voges
419123,Royal Challengers Bangalore,Chennai Super Kings,23-03-2010,Bangalore,2009/10,204,10,18,116,8,Royal Challengers Bangalore,RV Uthappa
419122,Mumbai Indians,Kolkata Knight Riders,22-03-2010,Mumbai,2009/10,128,0,11,70,0,Mumbai Indians,SR Tendulkar
419121,Chennai Super Kings,Kings XI Punjab,21-03-2010,Chennai,2009/10,85,0,9,86,3,Kings XI Punjab,J Theron
419120,Deccan Chargers,Delhi Daredevils,21-03-2010,Cuttack,2009/10,84,4,16,70,1,Deccan Chargers,A Symonds
419119,Mumbai Indians,Royal Challengers Bangalore,20-03-2010,Mumbai,2009/10,215,1,12,219,3,Royal Challengers Bangalore,JH Kallis
419118,Rajasthan Royals,Kolkata Knight Riders,20-03-2010,Ahmedabad,2009/10,208,8,15,112,6,Rajasthan Royals,AA Jhunjhunwala
419116,Delhi Daredevils,Chennai Super Kings,19-03-2010,Delhi,2009/10,130,9,16,133,4,Chennai Super Kings,ML Hayden
419117,Deccan Chargers,Kings XI Punjab,19-03-2010,Cuttack,2009/10,165,10,15,91,1,Deccan Chargers,A Symonds
419115,Royal Challengers Bangalore,Rajasthan Royals,18-03-2010,Bangalore,2009/10,212,5,13,150,1,Royal Challengers Bangalore,JH Kallis
419114,Delhi Daredevils,Mumbai Indians,17-03-2010,Delhi,2009/10,166,1,18,169,9,Mumbai Indians,SR Tendulkar
419113,Kolkata Knight Riders,Chennai Super Kings,16-03-2010,Kolkata,2009/10,164,0,19,165,5,Chennai Super Kings,MS Dhoni
419112,Royal Challengers Bangalore,Kings XI Punjab,16-03-2010,Bangalore,2009/10,146,9,17,103,9,Royal Challengers Bangalore,JH Kallis
419111,Rajasthan Royals,Delhi Daredevils,15-03-2010,Ahmedabad,2009/10,155,0,9,156,9,Delhi Daredevils,V Sehwag
419109,Kolkata Knight Riders,Royal Challengers Bangalore,14-03-2010,Kolkata,2009/10,204,0,11,91,6,Kolkata Knight Riders,MK Tiwary
419110,Chennai Super Kings,Deccan Chargers,14-03-2010,Chennai,2009/10,101,6,12,106,3,Deccan Chargers,WPUJC Vaas
419108,Kings XI Punjab,Delhi Daredevils,13-03-2010,Chandigarh,2009/10,154,3,18,156,10,Delhi Daredevils,G Gambhir
419107,Mumbai Indians,Rajasthan Royals,13-03-2010,Mumbai,2009/10,123,7,11,95,10,Mumbai Indians,YK Pathan
419106,Deccan Chargers,Kolkata Knight Riders,12-03-2010,Mumbai,2009/10,203,10,12,206,5,Kolkata Knight Riders,AD Mathews
392239,Royal Challengers Bangalore,Deccan Chargers,24-05-2009,Johannesburg,2009,99,4,19,102,2,Deccan Chargers,A Kumble
392238,Royal Challengers Bangalore,Chennai Super Kings,23-05-2009,Johannesburg,2009,86,2,11,85,1,Royal Challengers Bangalore,MK Pandey
392237,Delhi Daredevils,Deccan Chargers,22-05-2009,Centurion,2009,189,1,7,194,0,Deccan Chargers,AC Gilchrist
392236,Royal Challengers Bangalore,Deccan Chargers,21-05-2009,Centurion,2009,95,2,7,77,1,Royal Challengers Bangalore,MK Pandey
392235,Delhi Daredevils,Mumbai Indians,21-05-2009,Centurion,2009,186,2,10,77,8,Delhi Daredevils,V Sehwag
392234,Chennai Super Kings,Kings XI Punjab,20-05-2009,Durban,2009,78,0,9,69,10,Chennai Super Kings,M Muralitharan
392233,Kolkata Knight Riders,Rajasthan Royals,20-05-2009,Durban,2009,145,5,10,131,1,Kolkata Knight Riders,LR Shukla
392232,Royal Challengers Bangalore,Delhi Daredevils,19-05-2009,Johannesburg,2009,109,3,10,70,3,Royal Challengers Bangalore,JH Kallis
392231,Chennai Super Kings,Kolkata Knight Riders,18-05-2009,Centurion,2009,149,4,13,150,0,Kolkata Knight Riders,BJ Hodge
392230,Delhi Daredevils,Rajasthan Royals,17-05-2009,Bloemfontein,2009,85,4,7,83,3,Delhi Daredevils,AB de Villiers
392229,Deccan Chargers,Kings XI Punjab,17-05-2009,Johannesburg,2009,156,9,19,161,3,Kings XI Punjab,Yuvraj Singh
392227,Chennai Super Kings,Mumbai Indians,16-05-2009,Port Elizabeth,2009,134,5,18,89,8,Chennai Super Kings,ML Hayden
392228,Deccan Chargers,Kolkata Knight Riders,16-05-2009,Johannesburg,2009,133,1,17,78,7,Deccan Chargers,RG Sharma
392226,Delhi Daredevils,Kings XI Punjab,15-05-2009,Bloemfontein,2009,153,10,10,154,9,Kings XI Punjab,B Lee
392225,Mumbai Indians,Rajasthan Royals,14-05-2009,Durban,2009,183,3,18,185,0,Rajasthan Royals,SK Warne
392224,Royal Challengers Bangalore,Chennai Super Kings,14-05-2009,Durban,2009,139,8,14,80,2,Royal Challengers Bangalore,LRPL Taylor
392223,Deccan Chargers,Delhi Daredevils,13-05-2009,Durban,2009,130,5,7,132,3,Delhi Daredevils,R Bhatia
392222,Kings XI Punjab,Mumbai Indians,12-05-2009,Centurion,2009,137,2,10,141,2,Mumbai Indians,Harbhajan Singh
392221,Royal Challengers Bangalore,Kolkata Knight Riders,12-05-2009,Centurion,2009,95,5,20,73,1,Royal Challengers Bangalore,LRPL Taylor
392220,Deccan Chargers,Rajasthan Royals,11-05-2009,Kimberley,2009,214,2,15,121,1,Deccan Chargers,DR Smith
392219,Delhi Daredevils,Kolkata Knight Riders,10-05-2009,Johannesburg,2009,116,10,15,114,1,Delhi Daredevils,A Mishra
392218,Royal Challengers Bangalore,Mumbai Indians,10-05-2009,Port Elizabeth,2009,109,4,9,111,5,Mumbai Indians,JP Duminy
392216,Deccan Chargers,Kings XI Punjab,09-05-2009,Kimberley,2009,128,7,13,129,10,Kings XI Punjab,DPMD Jayawardene
392217,Chennai Super Kings,Rajasthan Royals,09-05-2009,Kimberley,2009,195,8,8,114,6,Chennai Super Kings,S Badrinath
392215,Delhi Daredevils,Mumbai Indians,08-05-2009,East London,2009,71,0,20,70,10,Delhi Daredevils,A Nehra
392214,Chennai Super Kings,Kings XI Punjab,07-05-2009,Centurion,2009,185,10,9,172,9,Chennai Super Kings,ML Hayden
392213,Royal Challengers Bangalore,Rajasthan Royals,07-05-2009,Centurion,2009,117,6,20,122,4,Rajasthan Royals,A Singh
392212,Deccan Chargers,Mumbai Indians,06-05-2009,Centurion,2009,207,8,11,106,10,Deccan Chargers,RG Sharma
392211,Delhi Daredevils,Kolkata Knight Riders,05-05-2009,Durban,2009,123,10,15,102,4,Delhi Daredevils,G Gambhir
392210,Kings XI Punjab,Rajasthan Royals,05-05-2009,Durban,2009,129,3,9,131,6,Rajasthan Royals,GC Smith
392209,Chennai Super Kings,Deccan Chargers,04-05-2009,East London,2009,210,10,11,83,1,Chennai Super Kings,MS Dhoni
392208,Royal Challengers Bangalore,Mumbai Indians,03-05-2009,Johannesburg,2009,108,9,9,103,7,Royal Challengers Bangalore,JH Kallis
392207,Kings XI Punjab,Kolkata Knight Riders,03-05-2009,Port Elizabeth,2009,89,3,11,87,2,Kings XI Punjab,DPMD Jayawardene
392205,Deccan Chargers,Rajasthan Royals,02-05-2009,Port Elizabeth,2009,153,5,8,158,4,Rajasthan Royals,YK Pathan
392206,Chennai Super Kings,Delhi Daredevils,02-05-2009,Johannesburg,2009,112,8,9,70,7,Chennai Super Kings,SB Jakati
392203,Kolkata Knight Riders,Mumbai Indians,01-05-2009,East London,2009,203,10,10,205,1,Mumbai Indians,JP Duminy
392204,Royal Challengers Bangalore,Kings XI Punjab,01-05-2009,Durban,2009,128,4,11,89,4,Royal Challengers Bangalore,Yuvraj Singh
392202,Chennai Super Kings,Rajasthan Royals,30-04-2009,Centurion,2009,121,3,14,76,9,Chennai Super Kings,SK Raina
392201,Deccan Chargers,Delhi Daredevils,30-04-2009,Centurion,2009,83,7,15,88,1,Delhi Daredevils,DP Nannes
392200,Kings XI Punjab,Mumbai Indians,29-04-2009,Durban,2009,114,6,13,71,6,Kings XI Punjab,KC Sangakkara
392199,Royal Challengers Bangalore,Kolkata Knight Riders,29-04-2009,Durban,2009,216,9,17,100,2,Royal Challengers Bangalore,MV Boucher
392198,Delhi Daredevils,Rajasthan Royals,28-04-2009,Centurion,2009,126,1,8,128,10,Rajasthan Royals,YK Pathan
392197,Kolkata Knight Riders,Mumbai Indians,27-04-2009,Port Elizabeth,2009,126,10,17,131,5,Mumbai Indians,SR Tendulkar
392196,Chennai Super Kings,Deccan Chargers,27-04-2009,Durban,2009,134,8,10,136,9,Deccan Chargers,HH Gibbs
392194,Royal Challengers Bangalore,Delhi Daredevils,26-04-2009,Port Elizabeth,2009,138,1,15,139,9,Delhi Daredevils,TM Dilshan
392195,Kings XI Punjab,Rajasthan Royals,26-04-2009,Cape Town,2009,111,3,19,73,10,Kings XI Punjab,KC Sangakkara
392192,Deccan Chargers,Mumbai Indians,25-04-2009,Durban,2009,70,0,16,68,1,Deccan Chargers,PP Ojha
392191,Royal Challengers Bangalore,Kings XI Punjab,24-04-2009,Durban,2009,143,0,19,148,10,Kings XI Punjab,RS Bopara
392190,Kolkata Knight Riders,Rajasthan Royals,23-04-2009,Cape Town,2009,200,2,20,203,7,Rajasthan Royals,YK Pathan
392189,Chennai Super Kings,Delhi Daredevils,23-04-2009,Durban,2009,182,10,15,183,2,Delhi Daredevils,AB de Villiers
392188,Royal Challengers Bangalore,Deccan Chargers,22-04-2009,Cape Town,2009,164,2,18,167,3,Deccan Chargers,AC Gilchrist
392186,Kings XI Punjab,Kolkata Knight Riders,21-04-2009,Durban,2009,114,5,19,115,2,Kolkata Knight Riders,CH Gayle
392185,Royal Challengers Bangalore,Chennai Super Kings,20-04-2009,Port Elizabeth,2009,174,8,20,179,9,Chennai Super Kings,M Muralitharan
392184,Deccan Chargers,Kolkata Knight Riders,19-04-2009,Cape Town,2009,117,0,8,69,3,Deccan Chargers,RP Singh
392183,Delhi Daredevils,Kings XI Punjab,19-04-2009,Cape Town,2009,161,3,10,106,10,Delhi Daredevils,DL Vettori
392182,Royal Challengers Bangalore,Rajasthan Royals,18-04-2009,Cape Town,2009,168,7,17,121,3,Royal Challengers Bangalore,R Dravid
392181,Chennai Super Kings,Mumbai Indians,18-04-2009,Cape Town,2009,88,3,9,93,10,Mumbai Indians,SR Tendulkar
336040,Chennai Super Kings,Rajasthan Royals,01-06-2008,Mumbai,2007/08,194,8,12,199,6,Rajasthan Royals,YK Pathan
336039,Chennai Super Kings,Kings XI Punjab,31-05-2008,Mumbai,2007/08,159,1,7,97,4,Chennai Super Kings,M Ntini
336038,Delhi Daredevils,Rajasthan Royals,30-05-2008,Mumbai,2007/08,168,5,15,173,8,Rajasthan Royals,SR Watson
336019,Kings XI Punjab,Rajasthan Royals,28-05-2008,Chandigarh,2007/08,102,0,8,77,10,Kings XI Punjab,SE Marsh
336012,Royal Challengers Bangalore,Mumbai Indians,28-05-2008,Bangalore,2007/08,125,5,16,129,10,Mumbai Indians,CRD Fernando
336037,Deccan Chargers,Chennai Super Kings,27-05-2008,Hyderabad,2007/08,97,2,15,100,5,Chennai Super Kings,SK Raina
336036,Rajasthan Royals,Mumbai Indians,26-05-2008,Jaipur,2007/08,152,8,19,73,2,Rajasthan Royals,Sohail Tanvir
336035,Kolkata Knight Riders,Kings XI Punjab,25-05-2008,Kolkata,2007/08,205,2,16,120,0,Kolkata Knight Riders,Umar Gul
336002,Deccan Chargers,Royal Challengers Bangalore,25-05-2008,Hyderabad,2007/08,103,7,13,105,0,Royal Challengers Bangalore,R Vinay Kumar
336033,Chennai Super Kings,Rajasthan Royals,24-05-2008,Chennai,2007/08,152,3,14,156,3,Rajasthan Royals,JA Morkel
336032,Delhi Daredevils,Mumbai Indians,24-05-2008,Delhi,2007/08,149,5,15,100,7,Delhi Daredevils,KD Karthik
336031,Kings XI Punjab,Deccan Chargers,23-05-2008,Chandigarh,2007/08,193,8,17,146,0,Kings XI Punjab,SE Marsh
336029,Chennai Super Kings,Royal Challengers Bangalore,21-05-2008,Chennai,2007/08,72,6,17,75,8,Royal Challengers Bangalore,A Kumble
336028,Mumbai Indians,Kings XI Punjab,21-05-2008,Mumbai,2007/08,147,9,15,152,10,Kings XI Punjab,SE Marsh
336027,Kolkata Knight Riders,Rajasthan Royals,20-05-2008,Kolkata,2007/08,116,7,17,117,10,Rajasthan Royals,YK Pathan
336026,Royal Challengers Bangalore,Delhi Daredevils,19-05-2008,Bangalore,2007/08,192,9,12,195,10,Delhi Daredevils,SP Goswami
336025,Kolkata Knight Riders,Chennai Super Kings,18-05-2008,Kolkata,2007/08,138,3,16,143,7,Chennai Super Kings,M Ntini
336024,Deccan Chargers,Mumbai Indians,18-05-2008,Hyderabad,2007/08,135,2,20,136,2,Mumbai Indians,DJ Bravo
336022,Delhi Daredevils,Kings XI Punjab,17-05-2008,Delhi,2007/08,108,1,15,110,5,Kings XI Punjab,DPMD Jayawardene
336023,Rajasthan Royals,Royal Challengers Bangalore,17-05-2008,Jaipur,2007/08,162,0,7,87,2,Rajasthan Royals,GC Smith
336021,Mumbai Indians,Kolkata Knight Riders,16-05-2008,Mumbai,2007/08,115,10,13,73,4,Mumbai Indians,SM Pollock
336020,Delhi Daredevils,Deccan Chargers,15-05-2008,Delhi,2007/08,98,3,10,93,4,Delhi Daredevils,A Mishra
336018,Mumbai Indians,Chennai Super Kings,14-05-2008,Mumbai,2007/08,154,10,10,119,6,Mumbai Indians,ST Jayasuriya
336017,Kolkata Knight Riders,Delhi Daredevils,13-05-2008,Kolkata,2007/08,155,0,8,108,4,Kolkata Knight Riders,Shoaib Akhtar
336016,Kings XI Punjab,Royal Challengers Bangalore,12-05-2008,Chandigarh,2007/08,216,3,7,106,4,Kings XI Punjab,SE Marsh
336015,Rajasthan Royals,Delhi Daredevils,11-05-2008,Jaipur,2007/08,142,1,12,75,8,Rajasthan Royals,SR Watson
336014,Deccan Chargers,Kolkata Knight Riders,11-05-2008,Hyderabad,2007/08,168,9,11,172,2,Kolkata Knight Riders,SC Ganguly
336013,Chennai Super Kings,Kings XI Punjab,10-05-2008,Chennai,2007/08,173,8,10,111,3,Chennai Super Kings,L Balaji
336011,Rajasthan Royals,Deccan Chargers,09-05-2008,Jaipur,2007/08,96,1,17,71,10,Rajasthan Royals,YK Pathan
336009,Delhi Daredevils,Chennai Super Kings,08-05-2008,Delhi,2007/08,199,1,8,201,4,Chennai Super Kings,MS Dhoni
336010,Kolkata Knight Riders,Royal Challengers Bangalore,08-05-2008,Kolkata,2007/08,72,2,13,68,10,Kolkata Knight Riders,SC Ganguly
336008,Mumbai Indians,Rajasthan Royals,07-05-2008,Mumbai,2007/08,206,1,17,114,1,Mumbai Indians,A Nehra
336007,Chennai Super Kings,Deccan Chargers,06-05-2008,Chennai,2007/08,175,10,17,176,5,Deccan Chargers,AC Gilchrist
336006,Royal Challengers Bangalore,Kings XI Punjab,05-05-2008,Bangalore,2007/08,105,8,16,109,1,Kings XI Punjab,S Sreesanth
336005,Rajasthan Royals,Chennai Super Kings,04-05-2008,Jaipur,2007/08,97,7,10,96,4,Rajasthan Royals,Sohail Tanvir
336004,Mumbai Indians,Delhi Daredevils,04-05-2008,Mumbai,2007/08,159,0,8,98,5,Mumbai Indians,SM Pollock
336034,Royal Challengers Bangalore,Deccan Chargers,03-05-2008,Bangalore,2007/08,216,9,15,82,0,Royal Challengers Bangalore,P Kumar
336003,Kings XI Punjab,Kolkata Knight Riders,03-05-2008,Chandigarh,2007/08,178,5,19,129,10,Kings XI Punjab,IK Pathan
336001,Chennai Super Kings,Delhi Daredevils,02-05-2008,Chennai,2007/08,214,5,11,216,0,Delhi Daredevils,V Sehwag
336000,Rajasthan Royals,Kolkata Knight Riders,01-05-2008,Jaipur,2007/08,173,8,14,87,8,Rajasthan Royals,SA Asnodkar
335999,Deccan Chargers,Kings XI Punjab,01-05-2008,Hyderabad,2007/08,131,9,17,134,3,Kings XI Punjab,SE Marsh
335998,Delhi Daredevils,Royal Challengers Bangalore,30-04-2008,Delhi,2007/08,133,3,20,83,0,Delhi Daredevils,GD McGrath
335997,Kolkata Knight Riders,Mumbai Indians,29-04-2008,Kolkata,2007/08,126,0,19,127,2,Mumbai Indians,ST Jayasuriya
335996,Royal Challengers Bangalore,Chennai Super Kings,28-04-2008,Bangalore,2007/08,99,1,16,102,0,Chennai Super Kings,MS Dhoni
335995,Kings XI Punjab,Delhi Daredevils,27-04-2008,Chandigarh,2007/08,96,3,9,93,3,Kings XI Punjab,SM Katich
335994,Mumbai Indians,Deccan Chargers,27-04-2008,Mumbai,2007/08,118,2,16,121,2,Deccan Chargers,AC Gilchrist
335993,Chennai Super Kings,Kolkata Knight Riders,26-04-2008,Chennai,2007/08,88,8,10,75,1,Chennai Super Kings,JDP Oram
335992,Royal Challengers Bangalore,Rajasthan Royals,26-04-2008,Bangalore,2007/08,202,9,13,206,3,Rajasthan Royals,SR Watson
335991,Kings XI Punjab,Mumbai Indians,25-04-2008,Chandigarh,2007/08,166,7,13,138,2,Kings XI Punjab,KC Sangakkara
335990,Deccan Chargers,Rajasthan Royals,24-04-2008,Hyderabad,2007/08,214,3,7,217,2,Rajasthan Royals,YK Pathan
335989,Chennai Super Kings,Mumbai Indians,23-04-2008,Chennai,2007/08,106,0,18,71,1,Chennai Super Kings,ML Hayden
335988,Deccan Chargers,Delhi Daredevils,22-04-2008,Hyderabad,2007/08,77,10,18,79,6,Delhi Daredevils,V Sehwag
335987,Rajasthan Royals,Kings XI Punjab,21-04-2008,Jaipur,2007/08,117,3,11,95,0,Rajasthan Royals,SR Watson
335986,Kolkata Knight Riders,Deccan Chargers,20-04-2008,Kolkata,2007/08,146,9,10,85,7,Kolkata Knight Riders,DJ Hussey
335985,Mumbai Indians,Royal Challengers Bangalore,20-04-2008,Mumbai,2007/08,148,8,10,152,0,Royal Challengers Bangalore,MV Boucher
335984,Delhi Daredevils,Rajasthan Royals,19-04-2008,Delhi,2007/08,164,7,20,107,4,Delhi Daredevils,MF Maharoof
335983,Kings XI Punjab,Chennai Super Kings,19-04-2008,Chandigarh,2007/08,192,0,12,196,6,Chennai Super Kings,MEK Hussey
335982,Royal Challengers Bangalore,Kolkata Knight Riders,18-04-2008,Bangalore,2007/08,72,8,19,73,7,Kolkata Knight Riders,BB McCullum
