Job Posting ID,Job Posting Date,Job Title,Job Title Full,Job Position Type,Job Position Level,Years of Experience,Job Skills,Job Location,Minimum Pay,Maximum Pay,Pay Rate,Number of Applicants,Company Name,Company Industry,Column1
2677292369,2017-07-25,User Experience Researcher,Senior User Experience Researcher,Full-time,Associate,3,,Gurgaon,,,,22,Cisco Systems India,Networking,80%
2755125813,2017-09-23,Data Analyst,Associate Data Analyst,Full-time,Associate,4,,Ahmedabad,,,,22,Cleartrip,Travel,80%
2718186900,2019-07-01,Systems Analyst,Senior Business Systems Analyst,Full-time,Mid-Senior level,6,,Ahmedabad,,,,22,Viacom18,Media,80%
2678482482,2019-12-04,Senior Analyst,"Senior Analyst, Fp&A",Full-time,Associate,5,,Ahmedabad,,,,22,Rapido,Rides,80%
2668855381,2020-03-28,Business Analyst,Business Analyst,Contract,Associate,5,,Noida,,,,22,Spencer's Retail,Retail,80%
2681089223,2020-06-02,Product Manager,Product Manager,Full-time,Entry level,1,,Chandigarh,1090000,1249000,yr,22,Linode,Cloud,80%
2685234575,2020-06-05,Systems Analyst,It Business Systems Analyst,Contract,Mid-Senior level,7,,Chennai,,,,22,Zensar Technologies,IT services,80%
2686340404,2020-06-15,Financial Analyst,Senior Procurement Financial Analyst,Full-time,Mid-Senior level,3,,Bangalore,,,,22,Namecheap,Hosting,80%
2723227338,2020-09-28,Product Owner,Product Owner,Full-time,Mid-Senior level,8,,Ahmedabad,,,,22,PharmEasy,Pharmacy,80%
2534781753,2020-10-05,Ux Researcher,Ux Researcher,Full-time,Associate,3,,Kolkata,,,,22,MX Player,Streaming,80%
2686339476,2021-02-22,Business Analyst,Data Governance Business Analyst,Full-time,Associate,4,,Pune,,,,22,Cisco Systems India,Networking,80%
2677298454,2021-11-08,Business Process Analyst,Business Process Analyst Senior,Full-time,Mid-Senior level,4,,New Delhi,,,,22,Portea Medical,Healthcare,80%
2679176662,2018-02-07,Senior Analyst,Senior Analyst,Full-time,Mid-Senior level,5,,Mysore,1253000,2474000,yr,21,Salesforce India,Software,79%
2722382703,2018-11-18,Data Scientist,Informatics Data Scientist Lead,Full-time,Mid-Senior level,6,,Jamshedpur,,,,21,Applied Materials India,Equipment,79%
2682166091,2019-03-09,Business Analyst,Business Analyst/ Change Management,Contract,Mid-Senior level,1,,Varanasi,,,,21,Zapak,Gaming,79%
2713372224,2019-08-02,Business Analyst,Business Analyst,Full-time,Mid-Senior level,6,,Noida,2107000,2694000,hr,21,PhonePe,Payments,79%
2745376471,2020-12-29,Business Analyst,Business Analyst,Contract,Associate,4,,Mysore,"5,28,000.00","13,85,000.00",hr,21,Goibibo,Travel,79%
2733298343,2021-01-12,Data Engineer,Data Engineer,Full-time,Mid-Senior level,9,,Patna,,,,21,Uber Platinum,Subscription,79%
2680597612,2021-02-28,Operations Manager,Operations Manager,Full-time,Associate,5,,Noida,,,,21,NVIDIA India,Semiconductors,79%
2726572374,2021-03-30,Systems Analyst,Senior Systems Analyst,Full-time,Associate,3,,Raipur,,,,21,Shopclues,E-commerce,79%
2769901759,2021-04-14,Data Analyst,Business Intelligence Data Analyst (Permanent,Full-time,Associate,3,,Noida,,,,21,LinkedIn India,Networking,79%
2677407812,2021-04-16,Ux Researcher,Ux Researcher,Full-time,Mid-Senior level,5,,Ahmedabad,,,,21,Goibibo,Travel,79%
2726639702,2021-05-28,Business Analyst,Senior Business Analyst,Full-time,Mid-Senior level,5,,Bangalore,,,,21,Cadence Design Systems India,Software,79%
2653675554,2021-10-14,User Experience Researcher,Senior User Experience Researcher,Full-time,Associate,4,,Raipur,,,,21,HP India,IT hardware,79%
2687363223,2020-01-26,Senior Analyst,"Senior Analyst, Hr Communications, Remote",Full-time,Entry level,3,,Raipur,,,,20,PTC India,Software,78%
2676069377,2020-04-29,Ux Researcher,Ux Researcher,Full-time,Mid-Senior level,6,,Noida,1304000,2153000,hr,20,FedEx India,Logistics,78%
2676393696,2020-09-16,Software Engineer,"Software Engineer, Backend",Full-time,Mid-Senior level,7,,Ahmedabad,,,,20,Vedantu,Education,78%
2747702844,2021-02-13,Data Analyst,Senior Data Analyst,Full-time,Mid-Senior level,9,,Noida,,,,20,Blue Dart,Logistics,78%
2739818127,2021-10-09,Systems Analyst,It Business Systems Analyst,Contract,Mid-Senior level,6,,Nagpur,,,,20,Paytm Tickets,Tickets,78%
2731891437,2017-03-14,Systems Analyst,Business Systems Analyst,Full-time,Mid-Senior level,4,,Ahmedabad,,,,19,BYJU'S,Education,77%
2716797215,2017-09-11,Senior Analyst,Senior Analyst; Demand Planning,Full-time,Associate,4,,Gurgaon,,,,19,HostGator,Hosting,77%
2686949601,2018-05-25,Credit Analyst,Credit Analyst,Contract,Mid-Senior level,5,,Hyderabad,,,,19,Larsen & Toubro Infotech,IT services,77%
2713308337,2018-11-28,Ux Researcher,Ux Researcher,Contract,Mid-Senior level,9,,Chandigarh,,,,19,HCL Technologies,IT services,77%
2698700164,2020-09-10,Business Analyst,Business Analyst,Full-time,Mid-Senior level,5,,Ahmedabad,2223000,2369000,yr,19,Treehouse,Education,77%
2656565252,2020-09-23,Product Manager,Product Manager,Full-time,Mid-Senior level,7,,Ahmedabad,,,,19,NVIDIA India,Semiconductors,77%
2723168378,2018-02-16,Business Analyst,Healthcare Business Analyst,Full-time,Mid-Senior level,6,,Ahmedabad,,,,18,Gojek,Rides,76%
2681040094,2019-11-01,System Engineer,System Engineer,Full-time,Mid-Senior level,4,,Gurgaon,,,,18,Ola Select,Subscription,76%
2705223340,2019-12-21,Data Engineer,Data Engineer,Full-time,Entry level,2,,Raipur,,,,18,Chargebee,Software,76%
2681094923,2020-10-25,Business Analyst,Business Analyst,Full-time,Mid-Senior level,5,,New Delhi,,,,18,Airtel Xstream,Streaming,76%
2687867402,2021-02-09,User Experience Researcher,User Experience Researcher,Contract,Mid-Senior level,7,,Mysore,,,,18,Synopsys India,Software,76%
2734490125,2021-04-01,Business Analyst,Human Resources Business Analyst,Full-time,Mid-Senior level,3,,New Delhi,,,,18,PharmEasy,Pharmacy,76%
2680057464,2021-08-30,User Experience Researcher,User Experience Researcher,Full-time,Mid-Senior level,3,,Mumbai,,,,18,Grofers,Grocery,76%
2733655499,2021-11-21,User Experience Researcher,User Experience Researcher- Remote,Contract,Associate,4,,Pune,,,,18,Chargebee,Software,76%
2705963828,2017-03-06,Research Analyst,Senior Market Research Analyst,Full-time,Mid-Senior level,4,,Guwahati,,,,17,DigitalOcean,Cloud,75%
2681228387,2018-03-16,Product Manager,Associate Product Manager,Full-time,Mid-Senior level,8,,Ahmedabad,,,,17,Freshworks,Software,75%
2679923453,2018-08-18,Research Analyst,Data Research Analyst,Contract,Associate,4,,Ranchi,,,,17,Twitter India,Social media,75%
2678170680,2020-05-16,Research Scientist,"Research Scientist I, Cellular Biology And Assay Technologies",Full-time,Associate,3,,New Delhi,,,,17,Oyo Rooms,Hotels,75%
2683695593,2020-06-24,Data Analyst,Data Analyst,Contract,Entry level,2,,Chennai,,,,17,Apollo 247,Pharmacy,75%
2752448910,2021-03-16,Systems Analyst,Digital Business Systems Analyst,Full-time,Mid-Senior level,8,,New Delhi,,,,17,Shiprocket,Logistics,75%
2690995546,2021-03-18,Business Analyst,Business Analyst With Strong Mortgage Background,Contract,Mid-Senior level,7,,Pune,,,,17,HomeShop18,Shopping,75%
2701062767,2021-06-17,Developer,Servicenow Developer,Contract,Mid-Senior level,5,,Gurgaon,,,,17,Infosys,IT services,75%
2733668598,2021-10-03,Data Analyst,Data Analyst,Contract,Mid-Senior level,4,,Pune,,,,17,Mobile Premier League,Fantasy,75%
2744480942,2021-12-10,Research Analyst,Research Analyst,Part-time,Associate,5,,Gurgaon,,,,17,Qualcomm India,Semiconductors,75%
2675156779,2017-03-17,Data Analyst,Senior Communications Data Analyst,Full-time,Associate,4,,Ahmedabad,,,,16,Airtel Xstream,Streaming,73%
2494262042,2017-06-14,Senior Analyst,Growth Marketing Senior Analyst,Full-time,Mid-Senior level,9,,Ahmedabad,,,,16,Shiprocket,Logistics,73%
2712899544,2018-02-09,Business Analyst,Hris Business Analyst,Contract,Associate,3,,Ahmedabad,,,,16,Edureka,Education,73%
2707286468,2018-02-18,Business Analyst,Business Analyst,Full-time,Associate,4,,Ahmedabad,,,,16,Hexaware Technologies,IT services,73%
2682274670,2018-05-29,Financial Analyst,Financial Analyst,Full-time,Entry level,3,,Raipur,,,,16,Ixigo,Travel,73%
2703781785,2018-08-13,Business Analyst,Business Analyst,Full-time,Mid-Senior level,6,,Ahmedabad,1794000,2951000,hr,16,FabHotels,Hotels,73%
2698797674,2019-10-08,Data Analyst,Marketing Data Analyst,Full-time,Associate,3,,Jamshedpur,,,,16,Stayzilla,Hotels,73%
2715261136,2020-05-20,Software Developer,Software Developer,Full-time,Associate,4,,Ahmedabad,,,,16,Ixigo,Travel,73%
2722374763,2020-05-28,User Experience Researcher,User Experience Researcher,Contract,Mid-Senior level,5,,Pune,,,,16,Indian Rummy,Rummy,73%
2710286527,2020-06-14,Data Engineer,Data Engineer:,Contract,Mid-Senior level,8,,Bangalore,,,,16,Schneider Electric India,Automation,73%
2727226198,2020-08-02,Ux Researcher,Ux Researcher,Full-time,Associate,5,,Kolkata,,,,16,Broadcom India,Semiconductors,73%
2679888313,2020-08-06,Business Analyst,"It Business Analyst, Digital Project Experience",Contract,Mid-Senior level,3,,Noida,,,,16,Ace2Three,Rummy,73%
2694447966,2021-02-17,Developer,Pega Developer,Contract,Mid-Senior level,9,,Patna,,,,16,BazarIndia,Classifieds,73%
2733296548,2021-02-23,Marketing Analyst,Digital Marketing Analyst,Full-time,Mid-Senior level,8,,Pune,1024000,1604000,yr,16,PayU,Payments,73%
2740185888,2021-04-11,Research Analyst,Senior Market Research Analyst,Full-time,Mid-Senior level,4,,Hyderabad,,,,16,HealthifyMe,Health,73%
2701059015,2021-09-27,Operations Analyst,Senior Business Operations Analyst,Contract,Mid-Senior level,5,,Mumbai,,,,16,DMart,Retail,73%
2707873691,2021-10-29,Business Analyst,Business Analyst,Full-time,Mid-Senior level,3,,Varanasi,,,,16,Voot,Streaming,73%
2689165837,2017-04-05,Ux Researcher,Ux Researcher,Full-time,Mid-Senior level,4,,Hyderabad,,,,15,Adobe India,Software,72%
2681790199,2017-11-02,Business Analyst,W2 Remote Insurance Business Analyst,Full-time,Mid-Senior level,0,,Noida,,,,15,Ola,Rides,72%
2592164069,2017-11-25,Software Engineer,Software Engineer,Full-time,Mid-Senior level,5,,Bhubneshwar,,,,15,Amazon India,E-commerce,72%
2689879646,2018-05-23,Data Analyst,Business Data Analyst,Contract,Mid-Senior level,3,,Gurgaon,,,,15,KLA Corporation India,Equipment,72%
2698106319,2020-08-11,Business Analyst,Docusign/Gxp Business Analyst,Full-time,Mid-Senior level,1,,Chennai,,,,15,Udemy,Education,72%
2687753701,2021-02-01,Credit Analyst,Credit Analyst,Contract,Mid-Senior level,6,,Ranchi,,,,15,Zoho,Software,72%
2669925485,2021-09-13,Business Analyst,Senior Business Analyst,Full-time,Associate,3,,New Delhi,,,,15,Voot,Streaming,72%
2706508745,2021-11-30,Ux Researcher,Ux Researcher,Full-time,Mid-Senior level,5,,New Delhi,,,,15,Treebo Hotels,Hotels,72%
2710371869,2017-01-03,Business Analyst,Business Analyst,Contract,Associate,6,,Ahmedabad,,,,14,Google Pay,Payments,70%
2752538467,2017-03-17,Ux Researcher,Ux Researcher-Digital Marketing,Contract,Mid-Senior level,7,,Nagpur,,,,14,Godaddy,Hosting,70%
2713330869,2018-06-10,Business Analyst,Salesforce Business Analyst,Contract,Mid-Senior level,5,,Mysore,,,,14,Chargebee,Software,70%
2682309527,2019-04-17,Data Analyst,Business Data Analyst,Full-time,Mid-Senior level,5,,Lucknow,,,,14,Hexaware Technologies,IT services,70%
2667129817,2019-06-19,User Experience Researcher,Remote User Experience Researcher,Full-time,Associate,6,,Ahmedabad,,,,14,Swiggy Super,Subscription,70%
2693431526,2019-12-12,Credit Analyst,Credit Analyst,Contract,Mid-Senior level,2,,Lucknow,,,,14,Blue Dart,Logistics,70%
2687893985,2020-02-09,Digital Analyst,Remote Digital Analyst,Full-time,Mid-Senior level,6,,Chennai,,,,14,Twitter India,Social media,70%
2718149269,2020-05-04,Ux Researcher,Mid-Level Ux Researcher,Contract,Associate,5,,Noida,,,,14,FabHotels,Hotels,70%
2725442603,2020-09-26,Business Analyst,Business Analyst With Qa,Contract,Associate,4,,Bangalore,,,,14,BookMyShow,Tickets,70%
2740191926,2021-03-22,Ux Researcher,Ux Researcher,Contract,Mid-Senior level,5,,Hyderabad,,,,14,Freshworks,Software,70%
2680023329,2021-04-27,Business Analyst,Business Analyst,Full-time,Associate,2,,Noida,,,,14,Rapido,Rides,70%
2709566807,2021-05-16,Senior Analyst,Senior Analyst,Contract,Mid-Senior level,5,,Hyderabad,,,,14,Unacademy,Education,70%
2691263632,2021-05-18,Business Analyst,Business Analyst,Full-time,Associate,5,,Raipur,,,,14,Big Bazaar,Retail,70%
2687411823,2021-07-02,Business Analyst,Senior Business Analyst,Contract,Mid-Senior level,4,,Bhubneshwar,,,,14,Fujitsu India,IT hardware,70%
2695263479,2021-09-26,Business Analyst,Senior Business Analyst- Valuation Specialist,Full-time,Mid-Senior level,5,,Kolkata,,,,14,DMart,Retail,70%
2712135865,2021-10-14,Business Analyst,Senior Business Analyst,Full-time,Associate,4,,Ranchi,,,,14,DHL India,Logistics,70%
2721729201,2021-10-17,User Experience Researcher,User Experience Researcher,Contract,Associate,3,,Bangalore,"11,00,000.00","18,00,000.00",yr,14,Fujitsu India,IT hardware,70%
2744688548,2018-02-13,Ux Researcher,Ux Researcher,Contract,Mid-Senior level,5,,Gurgaon,,,,13,Freshworks,Software,69%
2681928910,2018-06-01,Credit Analyst,Credit Analyst,Contract,Mid-Senior level,4,,Nagpur,,,,13,Udemy,Education,69%
2701144997,2018-07-21,User Experience Researcher,Remote User Experience Researcher,Full-time,Associate,4,,Indore,,,,13,Vedantu,Education,69%
2697556874,2018-10-15,Business Analyst,Business Analyst,Contract,Mid-Senior level,6,,Mumbai,,,,13,Portea Medical,Healthcare,69%
2675356528,2019-03-28,Product Manager,Senior Product Manager,Full-time,Mid-Senior level,6,,Kolkata,,,,13,Godaddy,Hosting,69%
2675327088,2019-05-09,Business Analyst,Business Analyst,Contract,Mid-Senior level,3,,Raipur,,,,13,LG Electronics India,Electronics,69%
2676900239,2020-02-09,Ux Researcher,Ux Researcher,Temporary,Associate,4,,Ahmedabad,,,,13,ZEE5,Streaming,69%
2557130419,2020-06-10,Compensation Analyst,"Senior Compensation Analyst, Field",Full-time,Associate,5,,Ahmedabad,,,,13,NVIDIA India,Semiconductors,69%
2676398212,2020-06-24,Software Engineer,"Software Engineer, Backend",Full-time,Mid-Senior level,7,,New Delhi,,,,13,Zee Entertainment Enterprises,Media,69%
2733243676,2020-07-05,Business Analyst,Salesforce Business Analyst,Full-time,Associate,6,,Mysore,,,,13,Siemens India,Automation,69%
2676393695,2020-08-07,Software Engineer,"Software Engineer, Backend",Full-time,Mid-Senior level,7,,Guwahati,,,,13,Dell Technologies India,IT hardware,69%
2740926597,2020-08-14,Ux Researcher,Ux Researcher,Part-time,Mid-Senior level,2,,Gurgaon,,,,13,Indian Rummy,Rummy,69%
2676089254,2020-08-18,Software Engineer,"Software Engineer, Server",Full-time,Entry level,0,,Ahmedabad,,,,13,BookMyShow,Tickets,69%
2751727600,2021-02-19,Business Analyst,Business Analyst,Contract,Mid-Senior level,2,,Bhopal,,,,13,Apollo 247,Pharmacy,69%
2702460768,2021-05-23,Research Scientist,Behavior Research Scientist,Full-time,Associate,5,,Pune,,,,13,Junglee Rummy,Rummy,69%
2727220886,2021-06-10,Business Analyst,"Senior Business Analyst, Market Insights, Corporate Strategy",Full-time,Mid-Senior level,8,,Mysore,,,,13,BigBasket,Grocery,69%
2654564628,2021-06-11,Sales Analyst,Senior Sales Analyst,Full-time,Mid-Senior level,4,,Raipur,1646000,2522000,yr,13,TikTok India,Social media,69%
2723133554,2021-10-12,Business System Analyst,Business System Analyst,Contract,Associate,4,,Mumbai,,,,13,Microsoft India,IT services,69%
2713354980,2021-10-13,Data Analyst,Senior Data Analyst,Contract,Mid-Senior level,7,,Gurgaon,,,,13,Sony India,Electronics,69%
2673905609,2017-05-24,Software Engineer,"Software Engineer, Fullstack",Full-time,Entry level,2,,Pune,,,,12,Accenture India,IT services,66%
2678127726,2017-11-12,Developer,Servicenow Developer,Contract,Mid-Senior level,8,,New Delhi,,,,12,Qualcomm India,Semiconductors,66%
2714574168,2017-11-22,Credit Analyst,Senior Mortgage Credit Analyst,Full-time,Associate,3,,Indore,,,,12,Yatra,Travel,66%
2730878610,2018-02-11,Business Analyst,Crm Business Analyst,Full-time,Mid-Senior level,4,,Gurgaon,,,,12,Medlife,Pharmacy,66%
2711081479,2018-05-02,Credit Analyst,Credit Analyst,Contract,Mid-Senior level,4,,Hyderabad,,,,12,Lam Research India,Equipment,66%
2716021633,2018-06-02,Business Analyst,Information Technology Business Analyst,Full-time,Associate,5,,Mumbai,,,,12,Swiggy,Food,66%
2713319950,2018-07-17,Business Analyst,Salesforce Business Analyst,Contract,Mid-Senior level,4,,Indore,,,,12,Pluralsight,Education,66%
2524956736,2018-07-18,Product Manager,"Senior Product Manager, Enterprise Platform Identity",Full-time,Associate,4,,Mumbai,,,,12,HP India,IT hardware,66%
2734818215,2019-04-07,Ux Researcher,Ux Researcher,Full-time,Mid-Senior level,8,,Pune,,,,12,Zomato,Food,66%
2690052603,2019-06-04,Research Scientist,Research Scientist Ii-Analytical,Full-time,Associate,3,,Bangalore,,,,12,ABB India,Automation,66%
2676392882,2019-09-16,Software Engineer,"Software Engineer, Backend",Full-time,Mid-Senior level,5,,Ahmedabad,,,,12,MakeMyTrip,Travel,66%
2677474412,2020-06-02,Systems Analyst,Life Insurance Business Systems Analyst,Contract,Mid-Senior level,3,,Gurgaon,,,,12,HGS (Hinduja Global Solutions),IT services,66%
2688870509,2021-01-19,User Experience Researcher,User Experience Researcher,Contract,Associate,3,,Mumbai,,,,12,Snapdeal,E-commerce,66%
2647503233,2021-01-22,Product Manager,Product Manager,Full-time,Mid-Senior level,4,,Jamshedpur,,,,12,Ticketmaster India,Tickets,66%
2697616481,2021-02-14,Systems Analyst,Quality Assurance Systems Analyst,Full-time,Entry level,2,,Mumbai,652000,660000,yr,12,Paytm,Payments,66%
2692476609,2021-02-24,User Experience Researcher,User Experience Researcher,Full-time,Mid-Senior level,3,,Nagpur,2349000,1500000,yr,12,Zomato Gold,Subscription,66%
2696541486,2021-04-24,Financial Analyst,Senior Financial Analyst,Full-time,Associate,3,,Kolkata,,,,12,PharmEasy,Pharmacy,66%
2686138535,2021-04-27,Business Analyst,Business Analyst With Absence Management Exp,Contract,Mid-Senior level,4,,New Delhi,,,,12,Pluralsight,Education,66%
2734848536,2021-12-19,Software Engineer,Software Engineer,Full-time,Mid-Senior level,8,,Noida,1193000,3245000,yr,12,Dunzo,Delivery,66%
2715597922,2017-10-06,Systems Analyst,Business Systems Analyst,Full-time,Associate,2,,Kolkata,,,,11,Airtel Xstream,Streaming,64%
2712202260,2017-11-07,Systems Analyst,Tms Business Systems Analyst,Full-time,Associate,2,,Chennai,,,,11,PhonePe,Payments,64%
2677400569,2018-05-12,Ux Researcher,Ux Researcher,Full-time,Mid-Senior level,3,,Pune,,,,11,Mobile Premier League,Fantasy,64%
2688702730,2018-06-27,Operations Analyst,Business Operations Analyst,Full-time,Associate,5,,Bhopal,"6,55,000.00","13,88,000.00",yr,11,AMD India,Semiconductors,64%
2639287451,2018-07-16,Ux Researcher,Senior Ux Researcher,Full-time,Associate,4,,Bangalore,,,,11,Swiggy Super,Subscription,64%
2716765331,2018-11-29,Business Analyst,Business Analyst,Full-time,Associate,3,,Chennai,,,,11,Adobe India,Software,64%
2704773283,2019-04-28,Software Engineer,Bluetooth Software Engineer,Contract,Mid-Senior level,7,,Patna,2303000,3117000,hr,11,Snapdeal,E-commerce,64%
2696547017,2019-06-09,Senior Analyst,It Senior Analyst,Full-time,Associate,5,,Noida,,,,11,Disney+ Hotstar,Streaming,64%
2628665082,2019-06-28,Financial Analyst,Contract Services Financial Analyst,Full-time,Entry level,2,,Ranchi,,,,11,Coforge,IT services,64%
